gsn,drug_concept_id,drug_source_concept_id
063342,40221608,40221608
063621,19130644,19130644
063693,19128031,19128031
063874,19130062,19130062
063880,40221574,40221574
064154,19131670,19131670
064636,35604514,35604514
064706,19133697,19133697
064945,19133212,19133212
065259,1797594,1797594
065287,19135736,19135736
065366,918827,918827
065640,40166212,40166212
065702,40164088,40164088
065733,35604797,35604797
065976,40243511,40243511
066243,1361512,1361512
066268,43012091,43012091
066353,40228935,40228935
066693,40239747,40239747
067103,40238132,40238132
067283,40238176,40238176
067533,35603389,35603389
067749,1381686,1381686
067945,40241651,40241651
067966,40244076,40244076
068002,40231891,40231891
068136,42707494,42707494
068684,42709017,42709017
068685,42708844,42708844
069427,43011792,43011792
069772,19105755,19105755
070129,45892523,45892523
070214,19072293,19072293
070479,42629159,42629159
070632,19126450,19126450
070822,43525932,43525932
070980,43527105,43527105
071484,44506718,44506718
071774,43525949,43525949
071839,44785837,44785837
072215,43013686,43013686
072767,19022941,19022941
072812,45777061,45777061
072888,45775663,45775663
073089,45775640,45775640
073298,45892182,45892182
073499,1361571,1361571
073806,46234464,46234464
073884,46276178,46276178
074000,1537184,1537184
074570,40161795,40161795
074920,40161942,40161942
075055,35602961,35602961
075209,35606221,35606221
075265,35603423,35603423
075514,35606470,35606470
075763,36249270,36249270
075846,40161046,40161046
076235,36249432,36249432
076414,37499403,37499403
076974,40170864,40170864
077132,1592183,1592183
077225,46287520,46287520
077934,793047,793047
078003,793554,793554
078010,793284,793284
078062,793826,793826
078203,793160,793160
078268,1559896,1559896
078757,1154321,1154321
079412,19128062,19128062
079622,37498704,37498704
079856,35603556,35603556
080081,37496706,37496706
080130,37499695,37499695
080201,35604426,35604426
080448,1361665,1361665
080558,1146763,1146763
080791,1366634,1366634
080859,37499471,37499471
081052,37499641,37499641
081054,37499643,37499643
081086,1146733,1146733
081456,1036886,1036886
081496,37002570,37002570
081835,739422,739422
082132,36031135,36031135
082325,1537562,1537562
082351,1537174,1537174
082505,701597,701597
082673,701921,701921
082802,702634,702634
083046,779414,779414
083188,779117,779117
083546,1145531,1145531
083650,37498967,37498967
084438,1301763,1301763
084520,747713,747713
084559,1302049,1302049
084729,1201556,1201556
084825,1201344,1201344
084926,747606,747606
085101,746274,746274
085485,42609706,42609706
085923,1734420,1734420
086040,1734318,1734318
086156,19075533,19075533
086267,1466430,1466430
086269,1466434,1466434
086305,1759254,1759254
086330,1466448,1466448
086371,1735047,1735047
086401,1735837,1735837
086404,1734948,1734948
086594,1735880,1735880
086798,19112600,19112600
087163,1466422,1466422
087385,1466330,1466330
087551,37353604,37353604
087621,1466134,1466134
088241,37353971,37353971
088306,37354296,37354296
000090,1237116,1237116
000092,19080245,19080245
000095,1237201,1237201
000118,19073073,19073073
000362,1305472,1305472
000456,19079082,19079082
000469,40171459,40171459
000513,1383989,1383989
000531,1326978,1326978
000542,19095289,19095289
000845,19002226,19002226
000888,1513843,1513843
001036,19068688,19068688
001110,43532896,43532896
001151,940426,940426
001199,967904,967904
001203,19052817,19080182
001264,19049335,19049335
001380,19058574,19058574
001516,19095002,19095002
001570,19078219,19122128
001575,1153664,19126906
001629,19020597,19020597
001644,724908,724908
001651,19049707,19055106
001672,749910,749910
001751,1513850,1513850
001777,1321341,19128189
001876,19059628,19059628
001886,19096683,19096683
001962,19069760,19069760
001990,909440,909440
002022,19037223,19037223
002026,968985,968985
002040,19050607,19050607
002065,1560278,1560278
002107,1522957,1522957
002201,960988,19054880
002339,19035307,19035307
002422,1353263,1353263
002437,19027833,19027833
002554,19004991,19004991
002580,1701958,1701958
002585,1401437,1401437
002710,19072351,19072351
002723,993262,993262
002832,964339,964339
002944,19020131,19020131
002960,924443,924443
003020,40238221,40238221
003354,35603815,35603815
003557,19025281,19125210
003644,19078041,19078041
003665,996416,996416
003741,790301,790301
003830,1352213,1352213
003849,705044,705044
003877,914533,19055495
003904,40162678,40162678
003954,40162665,40162665
004075,1308368,46274200
004132,19007803,19007803
004156,19034275,19034275
004169,19059658,19059658
004170,19018352,19018352
004204,19075109,19075109
004235,40166326,40166326
004242,40166362,40166362
004356,1112835,1112835
004390,19102150,19102150
004510,1736829,1736829
004512,40244022,40244022
004665,19052031,19052031
004708,1501617,1501617
004783,1507558,1507558
005002,19005918,19005918
005010,19095079,19095079
005162,735474,735474
005227,19078921,19078921
005253,19069075,19055811
005385,19015533,19015533
005442,19018980,19018980
005460,19000381,19000381
005648,19056038,19056038
005728,19008012,19008012
005799,19008619,19008619
006031,19011985,19056241
006294,958396,19056373
006321,905830,905830
006353,35603143,35603143
006385,36118942,987128
006412,40051855,40051855
006506,19004047,19004047
006600,1511450,1511450
006613,19092375,19092375
006650,19115044,19056502
006673,991710,46274343
006717,1551006,1551006
006781,19076136,19076136
006785,19064698,19056549
006898,19023846,19056584
007007,40168589,40168589
007199,19137056,19056710
007484,19020365,19020365
007552,975537,975537
007618,19077410,19077410
007623,19002395,19002395
007726,42609303,42609303
007841,19066530,19066530
007888,1789517,1789517
007938,43525850,43525850
007973,19082848,19082848
008066,1136602,1136602
008072,42707555,42707555
008074,19066602,19066602
008546,19028161,19028161
008663,43012876,43012876
008832,19019851,19019851
008925,19079893,19079893
009015,1734206,1734206
009208,925986,925986
009290,19077610,19077610
009441,40163182,40163182
009543,1735522,1735522
009564,1325608,1325608
009601,1315376,1315376
009897,1300153,1300153
010303,42903867,42903867
010542,43532083,43532083
010808,741849,741849
011068,19002912,19002912
011270,786426,786426
011650,40238043,40238043
011725,43012823,43012823
011791,1580747,19123869
012021,19037065,19037065
012072,939902,939902
012077,19057663,19057663
012672,19027958,19130301
013053,19075429,19075429
013302,40167554,40167554
013421,19026674,19026674
013499,40236897,40236897
013504,19076561,19076561
013631,19008783,19008783
013658,40220389,40220389
014160,19012687,19012687
014192,19079089,19079089
014273,19084696,19084696
015154,19057738,19057738
015330,1237187,1237187
015345,44785907,46274911
015357,902735,902735
015554,40164476,40164476
015732,19028688,19028688
015824,45892579,45892579
016045,19057845,19057845
016051,19057847,19057847
016392,19019419,19019419
016499,40161692,40161692
016676,1707824,1707824
016686,40224216,40224216
016787,19057999,19057999
016943,1125394,1125394
017753,19096546,19096546
017888,36026750,36026750
018160,37497383,37497383
018662,1537411,1537411
018741,35603183,35603183
018835,701696,701696
018924,985708,1758540
019270,37497667,37497667
019383,1201411,1201412
019515,746414,746413
019568,746789,746790
019588,747167,747167
019620,747349,747349
019727,19067087,19067087
019835,1735144,1735143
019869,40161532,1465198
020163,931973,931973
020246,43012387,43012387
020617,1719008,1719008
020990,19019854,19019854
021051,1704878,1704878
021397,1311105,1311105
021416,19076733,19076733
021613,40231820,40231820
021728,46275229,46275229
021839,19080793,19080793
023463,19049931,19049931
023906,19078344,19078344
024542,42901970,42901970
025392,19058352,19058352
026280,19061853,19061853
027252,19028283,19028283
027897,19089603,19089603
027905,19129193,19129193
029333,42800452,42800452
030493,42902244,42902244
031774,19058469,19058469
034739,42801172,42801172
035580,19023364,19023364
038826,19022974,19022974
039551,19075379,19075379
039803,46275842,46275842
040119,19058522,19058522
040156,733530,733530
040338,42898701,42898701
040974,40164897,40164897
040977,42708436,42708436
041336,40164400,40164400
041832,746598,746598
042076,1513915,1513915
042496,40220996,40220996
042716,43526612,43526612
042902,19065480,19065480
043658,19023631,19023631
043869,43532917,43532917
043949,1314929,1314929
044153,782047,782047
044269,19074212,19074212
044487,19066082,19066082
044705,19098646,19098646
045268,19129513,19129513
045355,19099128,19099128
045648,42799113,42799113
045772,1545959,1545959
045854,40166168,40166168
045982,964277,964277
046086,40224875,40224875
047085,965067,965067
047526,19123105,19123105
048395,1361397,1361397
048418,40226030,40226030
048580,1304646,1304646
049669,19009836,19009836
050563,922326,922326
050710,19033637,19033637
050736,1714171,1714171
050810,1396096,1396096
051038,1309832,1309832
051806,19133605,19133605
052759,1304767,1304767
052802,19102500,19102500
053006,40221871,40221871
053200,1165253,1165253
053429,1762734,1762734
053639,925313,925313
057804,734394,734394
057995,40165820,40165820
058346,35605465,35605465
058375,19122517,19122517
058485,19112924,19112924
058631,43532835,43532835
058759,40227823,40227823
058890,1192251,1192251
059418,19121206,19121206
059744,43011838,43011838
059787,46287480,46287480
059795,46287333,46287333
059798,19127947,19127947
059946,19074426,19074426
059956,1592211,1592211
060181,19008620,19008620
060364,529178,529178
060625,46275212,46275212
060684,35604347,35604347
060723,40171550,40171550
061336,40229097,40229097
061341,43013285,43013285
061947,1165253,1165253
062277,42901751,42901751
062358,40169966,40169966
062616,40238651,40238651
062928,19126944,19126944
063116,37497875,37497875
063374,40235151,40235151
063847,40222143,40222143
063966,42901891,42901891
063998,35606208,35606208
064013,19125427,19125427
064159,42628989,42628989
064231,42799413,42799413
064326,42543906,42543906
064381,40238682,40238682
064463,42873813,42873813
064712,40234427,40234427
065003,19122080,19122080
065150,974884,974884
065423,1501496,1501496
065542,19133040,19133040
065772,40167992,40167992
065794,35603056,35603056
065989,19045674,19045674
066038,40174391,40174391
066048,40224574,40224574
066165,40220480,40220480
066400,19125354,19125354
066434,40175571,40175571
066452,740244,740244
066550,40228036,40228036
066928,42707835,42707835
067032,19104714,19104714
067738,1201495,1201495
068168,40244466,40244466
068633,940005,940005
068823,42708451,42708451
069151,42801300,42801300
069416,45774618,45774618
069806,42708737,42708737
071497,43559994,43559994
071822,45774786,45774786
072018,44814527,44814527
072170,44816168,44816168
072179,739670,739670
072532,40165410,40165410
